GeneID,Hpb_1,Hpb_2,Hpb_3,Hpb_4,Hpb_5,Naive_1,Naive_2,Naive_3,Naive_4,Naive_5
MGP_BALBcJ_G0016457,204,247,172,110,231,197,208,203,319,220
MGP_BALBcJ_G0004787,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000670,5,0,2,0,12,0,2,4,1,2
MGP_BALBcJ_G0004962,5,0,2,0,1,8,2,2,0,4
MGP_BALBcJ_G0004884,0,0,1,0,1,0,2,0,20,0
MGP_BALBcJ_G0016792,332,284,359,950,286,255,326,305,555,279
MGP_BALBcJ_G0039759,20,12,4,0,16,18,12,10,0,10
MGP_BALBcJ_G0010261,16,31,28,30,13,48,26,21,21,32
MGP_BALBcJ_G0016501,19,18,30,2,6,5,18,13,0,4
MGP_BALBcJ_G0010175,0,0,0,0,0,0,0,1,0,0
MGP_BALBcJ_G0000591,13,10,8,60,11,17,18,0,46,8
MGP_BALBcJ_G0010127,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016452,1548,1557,1328,1420,1437,1757,1697,1768,997,1485
MGP_BALBcJ_G0016848,3276,3068,3120,1783,3156,3052,3171,2983,761,3363
MGP_BALBcJ_G0010383,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0007592,2,0,1,0,0,1,0,2,0,1
MGP_BALBcJ_G0037183,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0037113,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0004845,48,123,84,32,99,43,19,35,44,39
MGP_BALBcJ_G0016564,16,8,7,0,6,0,2,0,0,6
MGP_BALBcJ_G0015028,94,53,68,48,53,47,74,72,24,84
MGP_BALBcJ_G0016044,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0004812,0,2,4,0,0,0,2,0,0,4
MGP_BALBcJ_G0002741,133,49,58,118,63,50,60,68,173,32
MGP_BALBcJ_G0016409,1064,1220,864,432,1200,1343,1158,973,187,949
MGP_BALBcJ_G0002776,31,49,37,8,79,71,48,16,66,41
MGP_BALBcJ_G0005040,19,8,25,60,20,14,14,8,34,18
MGP_BALBcJ_G0016867,1059,1174,986,1571,1074,1209,1096,1131,731,813
MGP_BALBcJ_G0015945,1192,860,921,1148,855,761,1382,944,675,732
MGP_BALBcJ_G0010054,26,31,21,405,54,33,39,22,183,32
MGP_BALBcJ_G0000483,0,2,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016039,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016768,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015974,623,320,400,706,292,286,399,432,787,331
MGP_BALBcJ_G0007577,2,0,0,0,0,0,1,0,0,0
MGP_BALBcJ_G0016617,225,184,253,384,245,182,215,250,253,182
MGP_BALBcJ_G0016264,5,14,13,0,28,15,10,18,0,11
MGP_BALBcJ_G0007665,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016892,436,324,307,939,305,392,374,324,299,255
MGP_BALBcJ_G0000349,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010360,0,0,0,2,0,0,0,2,0,2
MGP_BALBcJ_G0010251,124,136,107,21,137,114,141,122,12,126
MGP_BALBcJ_G0000414,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0004882,0,0,0,0,1,0,0,0,0,0
MGP_BALBcJ_G0016819,1819,1692,1784,3210,1985,2066,1899,1851,1906,1539
MGP_BALBcJ_G0038432,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016703,1713,2254,1533,1623,2430,2406,2611,2081,442,2487
MGP_BALBcJ_G0004944,11,10,5,4,14,8,15,14,12,6
MGP_BALBcJ_G0036838,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0002612,0,2,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016735,255,345,289,254,343,381,350,295,59,351
MGP_BALBcJ_G0007663,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0038377,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0005056,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0009964,0,4,0,16,4,0,4,0,0,2
MGP_BALBcJ_G0000319,9,10,19,38,7,10,10,14,0,9
MGP_BALBcJ_G0016188,869,894,683,626,740,838,994,850,419,829
MGP_BALBcJ_G0037141,0,0,2,0,0,0,0,0,0,0
MGP_BALBcJ_G0002706,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010067,0,0,0,0,0,0,0,3,0,2
MGP_BALBcJ_G0016198,0,0,0,2,0,0,0,0,0,0
MGP_BALBcJ_G0002477,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0009343,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000351,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015778,406,383,357,602,391,272,395,345,377,504
MGP_BALBcJ_G0002603,25,14,11,3,12,15,19,7,8,18
MGP_BALBcJ_G0036482,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010028,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016874,388,351,360,426,405,285,294,271,238,374
MGP_BALBcJ_G0038420,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016007,2991,3446,2601,6878,3438,3685,3257,2663,3618,2637
MGP_BALBcJ_G0037167,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016164,750,573,582,742,397,300,449,523,499,338
MGP_BALBcJ_G0004881,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016562,158,96,73,62,80,85,67,112,15,81
MGP_BALBcJ_G0016283,971,902,652,158,739,860,965,946,81,877
MGP_BALBcJ_G0000702,2,3,2,0,8,4,0,2,0,5
MGP_BALBcJ_G0010132,2,9,6,14,2,1,5,10,3,10
MGP_BALBcJ_G0000523,110,76,94,242,97,99,62,57,138,54
MGP_BALBcJ_G0016019,215,88,123,316,71,54,70,25,84,44
MGP_BALBcJ_G0015915,3441,3396,2790,3324,3430,3524,3264,3276,1294,2541
MGP_BALBcJ_G0016508,1876,1567,1612,4055,1227,1145,1636,1583,3176,1136
MGP_BALBcJ_G0016119,1858,2262,1412,409,1902,2214,2162,2016,375,1915
MGP_BALBcJ_G0005054,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010297,0,0,0,0,0,0,1,0,0,0
MGP_BALBcJ_G0015809,1870,2080,1336,1202,1608,2420,1901,1459,483,986
MGP_BALBcJ_G0010327,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016893,87,44,78,52,50,68,62,46,91,43
MGP_BALBcJ_G0004782,3,2,2,1,0,2,1,2,0,6
MGP_BALBcJ_G0010076,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000579,2,0,0,0,4,0,0,0,0,0
MGP_BALBcJ_G0002644,0,0,1,0,0,0,1,0,0,0
MGP_BALBcJ_G0000617,0,0,0,0,2,0,0,0,0,4
MGP_BALBcJ_G0016651,180,179,170,119,164,115,86,116,142,87
MGP_BALBcJ_G0004978,0,2,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016663,1,1,7,0,0,9,5,7,0,2
MGP_BALBcJ_G0007598,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010353,0,0,2,0,0,0,0,0,0,2
MGP_BALBcJ_G0000428,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016877,2,0,0,0,0,2,0,0,0,0
MGP_BALBcJ_G0007610,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0039926,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0037182,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016669,74,27,27,0,41,42,43,40,10,22
MGP_BALBcJ_G0007596,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0038378,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0007578,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016344,9,4,2,0,5,1,2,2,0,0
MGP_BALBcJ_G0016072,0,1,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010204,2,2,0,0,2,0,1,0,0,0
MGP_BALBcJ_G0004754,0,2,8,0,3,2,2,0,0,1
MGP_BALBcJ_G0037164,1,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016069,1628,1897,1661,3728,1998,2077,1819,1637,1647,1689
MGP_BALBcJ_G0000640,12,0,2,30,10,0,0,0,0,2
MGP_BALBcJ_G0004878,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0038425,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010419,3,0,1,0,0,2,0,0,0,0
MGP_BALBcJ_G0000671,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015983,505,311,644,439,345,156,338,257,173,271
MGP_BALBcJ_G0016340,947,766,838,1960,973,850,840,897,1422,856
MGP_BALBcJ_G0004901,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0037149,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0002747,4,0,0,0,0,0,2,1,1,0
MGP_BALBcJ_G0039615,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0007612,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010408,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010410,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015939,1185,1051,1098,1231,965,1005,920,1032,1236,655
MGP_BALBcJ_G0037158,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015042,48,27,14,47,23,23,18,20,16,21
MGP_BALBcJ_G0004781,4,0,0,0,6,0,2,0,0,0
MGP_BALBcJ_G0009957,0,0,0,5,0,0,0,2,0,2
MGP_BALBcJ_G0016260,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0009358,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0004992,0,0,0,0,4,0,0,0,0,0
MGP_BALBcJ_G0000537,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010200,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010189,0,0,4,0,4,2,0,2,0,2
MGP_BALBcJ_G0016895,8848,8941,7750,15464,10112,9533,8707,8691,9722,9234
MGP_BALBcJ_G0000461,0,0,0,0,0,0,2,0,0,0
MGP_BALBcJ_G0004936,0,0,2,0,0,0,0,0,18,0
MGP_BALBcJ_G0002763,4,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016241,933,1058,775,251,979,898,1035,933,138,796
MGP_BALBcJ_G0000707,2,6,12,8,10,4,4,6,0,2
MGP_BALBcJ_G0016348,2608,2392,1982,828,2543,2477,2702,2762,318,2105
MGP_BALBcJ_G0004770,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015807,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016577,953,517,538,642,597,304,380,512,321,391
MGP_BALBcJ_G0039924,352,385,265,372,351,398,433,394,400,360
MGP_BALBcJ_G0009346,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016878,965,643,667,1644,1286,831,714,507,293,661
MGP_BALBcJ_G0000401,0,4,0,0,2,0,0,0,0,0
MGP_BALBcJ_G0016403,2738,2359,2059,1998,2643,2588,2258,2627,816,2064
MGP_BALBcJ_G0010025,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0038401,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016005,24,14,22,9,12,18,20,10,4,18
MGP_BALBcJ_G0010425,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016484,301,280,299,495,238,258,282,335,261,339
MGP_BALBcJ_G0016289,2193,2067,1816,4805,2389,2005,2037,1967,4431,2184
MGP_BALBcJ_G0010252,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015941,4259,3409,3318,5109,2753,2372,2859,2559,3961,2590
MGP_BALBcJ_G0037194,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000380,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0007632,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0004990,0,1,0,0,1,0,0,0,0,0
MGP_BALBcJ_G0000381,15,19,10,26,13,20,16,4,26,10
MGP_BALBcJ_G0010324,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010125,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016026,52,34,22,144,40,10,30,22,43,16
MGP_BALBcJ_G0009974,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015746,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016798,555,553,539,1442,541,570,736,564,1108,443
MGP_BALBcJ_G0004991,0,0,0,2,0,0,0,0,0,0
MGP_BALBcJ_G0038444,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000300,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000378,2,2,0,0,0,4,0,2,0,4
MGP_BALBcJ_G0016587,17,16,9,0,20,22,43,21,16,21
MGP_BALBcJ_G0036477,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0038407,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016596,19,2,4,0,9,2,12,10,4,2
MGP_BALBcJ_G0036835,5,3,4,32,4,0,1,5,0,0
MGP_BALBcJ_G0016205,119,96,101,50,139,84,84,85,38,143
MGP_BALBcJ_G0016700,291,300,246,106,339,363,295,311,46,322
MGP_BALBcJ_G0016632,1931,1970,1662,5864,2127,2066,2125,1840,3373,1967
MGP_BALBcJ_G0016859,6,18,19,44,23,12,27,30,38,56
MGP_BALBcJ_G0000626,8,10,16,0,9,7,28,14,0,13
MGP_BALBcJ_G0000664,4,4,0,36,2,0,6,0,0,0
MGP_BALBcJ_G0016028,0,0,0,0,2,3,0,4,0,0
MGP_BALBcJ_G0015840,875,858,809,2319,929,869,853,892,1180,765
MGP_BALBcJ_G0000344,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010394,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016795,48,36,36,21,36,43,33,39,78,24
MGP_BALBcJ_G0016779,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0004774,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016639,2365,2623,2224,3327,2494,2413,2415,2361,1075,2301
MGP_BALBcJ_G0000592,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016073,924,1713,1093,871,1475,2115,2095,2427,414,2183
MGP_BALBcJ_G0004795,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0037133,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010434,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000476,12,4,2,14,4,6,8,0,0,10
MGP_BALBcJ_G0002625,27,38,25,94,48,35,51,21,0,25
MGP_BALBcJ_G0015797,144,89,120,166,99,87,86,124,144,69
MGP_BALBcJ_G0016469,37775,32128,24329,12576,30286,29217,24466,29729,4949,27465
MGP_BALBcJ_G0016115,422,393,396,148,356,330,314,279,46,276
MGP_BALBcJ_G0016174,5317,5548,4285,1248,4777,5092,5494,5272,493,5167
MGP_BALBcJ_G0016312,1642,1683,1980,3223,1818,1881,1567,1613,1701,1826
MGP_BALBcJ_G0000290,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016777,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010365,12,0,12,40,7,2,5,6,1,5
MGP_BALBcJ_G0010117,0,0,1,0,5,2,0,0,0,0
MGP_BALBcJ_G0004848,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015890,349,226,261,297,181,257,262,227,82,156
MGP_BALBcJ_G0004829,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015744,133,92,139,182,99,133,95,154,177,108
MGP_BALBcJ_G0000391,0,0,0,0,0,4,0,0,0,0
MGP_BALBcJ_G0000578,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015027,270,219,278,335,416,246,209,331,266,249
MGP_BALBcJ_G0007573,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0038360,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0005019,12,6,8,0,24,12,5,22,0,9
MGP_BALBcJ_G0000383,1,2,2,0,6,6,0,0,0,0
MGP_BALBcJ_G0038428,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0009966,0,2,0,0,0,0,0,0,2,0
MGP_BALBcJ_G0000694,0,0,0,0,0,0,2,6,0,0
MGP_BALBcJ_G0009985,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0037162,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0002739,0,0,0,0,1,0,0,3,0,0
MGP_BALBcJ_G0004933,0,0,4,0,0,0,0,0,0,0
MGP_BALBcJ_G0016678,528,214,372,281,271,396,446,307,33,346
MGP_BALBcJ_G0016615,1679,1445,1467,3243,1425,1360,1457,1478,1870,1397
MGP_BALBcJ_G0016904,197,99,188,482,149,83,143,155,298,146
MGP_BALBcJ_G0015919,26,16,12,46,21,9,12,5,25,6
MGP_BALBcJ_G0016318,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010036,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016098,2585,2446,2838,1741,3125,1870,2290,2638,524,2433
MGP_BALBcJ_G0015868,4468,6334,4075,3735,5538,6481,7979,7209,1584,7129
MGP_BALBcJ_G0016680,101,90,60,214,34,74,72,66,63,43
MGP_BALBcJ_G0000687,2,2,0,0,2,0,0,0,0,0
MGP_BALBcJ_G0016732,57,69,35,0,57,65,55,66,1,83
MGP_BALBcJ_G0004996,0,0,0,0,0,2,4,0,0,0
MGP_BALBcJ_G0016887,10,0,10,0,6,2,4,6,0,2
MGP_BALBcJ_G0016135,9161,9065,7104,12371,9753,9394,8415,7921,5567,7815
MGP_BALBcJ_G0000638,6,0,8,0,10,0,0,0,0,0
MGP_BALBcJ_G0016332,3431,3475,3043,4771,3390,3513,3820,3343,2333,2817
MGP_BALBcJ_G0016055,87,64,137,170,120,62,72,48,40,59
MGP_BALBcJ_G0004891,11,0,2,0,10,4,2,6,32,2
MGP_BALBcJ_G0016704,14119,14970,11992,9668,15735,16469,14874,13500,5063,14028
MGP_BALBcJ_G0037173,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0039623,409,610,394,1369,603,581,554,451,1350,594
MGP_BALBcJ_G0015799,112,97,114,472,108,84,76,88,157,85
MGP_BALBcJ_G0010162,0,1,0,0,0,4,4,0,4,2
MGP_BALBcJ_G0016885,871,958,965,971,926,940,872,1261,763,1346
MGP_BALBcJ_G0009366,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000597,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015753,3741,3465,3284,7008,3591,3379,3578,2988,3898,2962
MGP_BALBcJ_G0010063,0,0,0,0,2,0,0,1,3,0
MGP_BALBcJ_G0015026,7,2,4,0,16,28,8,11,1,7
MGP_BALBcJ_G0039906,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0004927,0,0,0,0,6,1,0,2,1,0
MGP_BALBcJ_G0038379,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016121,278,317,231,484,255,258,264,236,182,325
MGP_BALBcJ_G0000416,2,5,0,0,1,0,0,0,0,4
MGP_BALBcJ_G0016492,114,103,103,219,129,128,125,103,118,137
MGP_BALBcJ_G0004871,9,2,8,62,8,2,7,5,4,2
MGP_BALBcJ_G0002748,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016804,1038,999,928,779,928,940,1134,997,338,889
MGP_BALBcJ_G0016756,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0004817,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0004766,71,64,46,14,37,40,52,46,68,45
MGP_BALBcJ_G0002780,131,99,137,292,130,99,75,125,70,104
MGP_BALBcJ_G0004879,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0005048,0,0,0,0,0,0,3,0,0,0
MGP_BALBcJ_G0016235,1,0,0,0,2,0,0,1,0,6
MGP_BALBcJ_G0016821,11071,8478,9564,23703,10027,8693,8653,9306,17885,9536
MGP_BALBcJ_G0015810,477,416,376,609,423,510,403,498,280,384
MGP_BALBcJ_G0009944,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0004735,342,352,314,1207,433,352,394,331,656,356
MGP_BALBcJ_G0000631,2,0,0,46,0,0,0,0,0,0
MGP_BALBcJ_G0004869,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0039902,0,0,0,0,1,0,0,0,0,0
MGP_BALBcJ_G0016585,7612,5553,6237,18047,6599,5494,4805,5511,15147,5462
MGP_BALBcJ_G0016156,4251,3905,3692,10467,4582,4066,4349,3948,7158,3947
MGP_BALBcJ_G0016065,26719,14641,16065,20146,17315,13052,8961,16284,5709,9530
MGP_BALBcJ_G0010149,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000608,271,201,234,132,284,159,173,294,357,192
MGP_BALBcJ_G0015767,2,0,0,0,0,4,6,0,14,0
MGP_BALBcJ_G0000390,34,23,41,10,32,10,10,5,0,16
MGP_BALBcJ_G0010032,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0004932,1,2,1,0,0,2,2,4,0,0
MGP_BALBcJ_G0002725,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010422,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016301,15549,15496,13380,25414,16086,15420,13102,11506,12141,13340
MGP_BALBcJ_G0016629,22,9,12,52,24,14,33,15,4,24
MGP_BALBcJ_G0015959,2379,2207,2155,2988,2298,2077,2186,2212,1776,2023
MGP_BALBcJ_G0010326,2,2,0,0,0,0,4,1,0,3
MGP_BALBcJ_G0038433,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0039871,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016823,0,0,0,0,0,0,0,0,0,2
MGP_BALBcJ_G0039872,0,6,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015790,49831,44145,37796,97188,46337,45673,50441,46173,36024,45002
MGP_BALBcJ_G0010226,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016664,1296,1271,1403,2588,1208,1845,1315,1063,1551,824
MGP_BALBcJ_G0010077,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000488,10,6,2,30,4,1,6,0,2,4
MGP_BALBcJ_G0004816,6,0,4,0,2,8,1,2,0,3
MGP_BALBcJ_G0000715,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000526,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016023,7871,7750,7026,13858,8046,7316,9258,7273,9302,7780
MGP_BALBcJ_G0010148,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016302,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010128,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000614,0,0,3,0,0,0,0,0,0,2
MGP_BALBcJ_G0007620,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010354,3,3,10,0,16,0,4,3,0,0
MGP_BALBcJ_G0000503,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010315,90,149,117,138,132,144,109,150,45,134
MGP_BALBcJ_G0038350,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016545,61,51,38,37,39,21,24,33,4,38
MGP_BALBcJ_G0016325,10,2,0,0,0,6,4,0,0,4
MGP_BALBcJ_G0016831,3129,2771,2613,3806,3271,3151,2575,2979,2257,2733
MGP_BALBcJ_G0002702,3,5,2,0,12,5,10,1,0,5
MGP_BALBcJ_G0016460,2026,1910,1801,2150,1940,2175,2142,1909,671,2184
MGP_BALBcJ_G0016416,2235,2107,2010,1864,1920,2166,2042,1969,1325,1681
MGP_BALBcJ_G0016528,492,523,471,925,528,524,607,462,603,448
MGP_BALBcJ_G0015749,5509,5013,4729,17101,5559,4850,5619,4512,11905,4858
MGP_BALBcJ_G0016193,34,26,36,22,14,26,30,22,0,26
MGP_BALBcJ_G0015863,1971,1790,1735,1044,1920,1733,1629,1782,617,1645
MGP_BALBcJ_G0016063,0,1,0,0,0,0,2,0,0,0
MGP_BALBcJ_G0002478,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0004744,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0038421,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016598,3,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000472,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016345,1276,1270,676,212,1494,1198,1649,1028,43,1416
MGP_BALBcJ_G0004973,8,6,4,46,8,0,2,4,0,4
MGP_BALBcJ_G0016169,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015817,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010319,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016636,23,12,71,8,26,8,6,4,1,16
MGP_BALBcJ_G0039617,340,330,316,227,296,337,402,350,73,353
MGP_BALBcJ_G0038439,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0002767,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000473,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010069,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010126,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000735,10,2,7,6,4,4,4,10,41,4
MGP_BALBcJ_G0010048,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016029,6,2,2,0,2,2,0,2,0,7
MGP_BALBcJ_G0015782,86,125,137,524,102,123,63,38,237,111
MGP_BALBcJ_G0037161,0,0,0,0,0,0,1,0,0,0
MGP_BALBcJ_G0002677,16,12,10,0,4,6,10,10,0,11
MGP_BALBcJ_G0015044,1,11,8,2,0,6,15,14,0,7
MGP_BALBcJ_G0004875,2,6,0,0,2,0,1,2,0,0
MGP_BALBcJ_G0016022,731,470,694,226,535,545,455,629,333,506
MGP_BALBcJ_G0016292,6,14,0,51,3,4,4,6,0,2
MGP_BALBcJ_G0016009,2472,2307,2138,4337,2230,2476,2309,1884,2533,1866
MGP_BALBcJ_G0000600,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0002716,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010329,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0002631,0,0,0,0,0,0,2,0,0,0
MGP_BALBcJ_G0039897,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0016557,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0002713,80,79,66,4,110,110,123,81,0,66
MGP_BALBcJ_G0000525,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015748,2562,2637,2096,2777,2521,2660,3032,2537,1698,2533
MGP_BALBcJ_G0039905,28,23,16,22,11,9,12,11,16,8
MGP_BALBcJ_G0016199,3989,4246,3272,4078,4292,4607,5145,4672,1512,4345
MGP_BALBcJ_G0036761,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0002616,0,0,0,0,0,0,1,2,0,0
MGP_BALBcJ_G0010096,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010305,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0010003,0,0,0,0,0,0,0,0,0,0
